claim_id,worker_id,zone_id,week_start_date,gps_deviation_score,device_id_reuse_count,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,earnings_loss_amount,disruption_impact_ratio,zone_disruption_risk_index,gps_anomaly_flag,syndicate_device_flag,timing_gap_anomaly_flag,is_fraud_label
CLM_80739,W_fa3032d0327a462b,ZONE_BLR_01,2026-08-03,2.12,1,14,1,534.46,763.51,0.265,0.2789,0,0,0,0
CLM_80740,W_fa3032d0327a462b,ZONE_BLR_01,2026-08-17,0.84,1,43,3,266.41,380.58,0.15,0.2639,0,0,0,0
CLM_80741,W_26d4157836929115,ZONE_BLR_01,2026-06-29,0.66,1,47,2,495.32,707.6,0.15,0.244,0,0,0,0
CLM_80742,W_26d4157836929115,ZONE_BLR_01,2026-07-20,2.43,1,25,1,638.54,912.2,0.15,0.2806,0,0,0,0
CLM_80743,W_26d4157836929115,ZONE_BLR_01,2026-08-03,0.14,1,7,1,877.83,1254.04,0.236,0.2789,0,0,0,0
CLM_80744,W_26d4157836929115,ZONE_BLR_01,2026-08-17,0.7,1,45,1,456.28,651.83,0.15,0.2639,0,0,0,0
CLM_80745,W_ade7dcd72d784710,ZONE_DEL_01,2026-06-29,0.67,1,80,2,543.56,776.51,0.155,0.1633,0,0,0,0
CLM_80746,W_ade7dcd72d784710,ZONE_DEL_01,2026-07-06,39.72,1,30,2,3034.67,4335.25,0.819,0.5602,1,0,0,1
CLM_80747,W_ade7dcd72d784710,ZONE_DEL_01,2026-07-20,0.33,1,40,1,989.24,1413.2,0.296,0.2667,0,0,0,0
CLM_80748,W_ade7dcd72d784710,ZONE_DEL_01,2026-08-03,1.92,1,16,4,2578.18,3683.12,0.698,0.4771,0,0,0,0
CLM_80749,W_ade7dcd72d784710,ZONE_DEL_01,2026-08-17,1.4,1,20,4,686.5,980.71,0.15,0.2655,0,0,0,0
CLM_80750,W_9848d02b418bea42,ZONE_MAA_01,2026-07-06,0.73,1,31,2,643.52,919.31,0.15,0.2267,0,0,0,0
CLM_80751,W_9848d02b418bea42,ZONE_MAA_01,2026-09-14,0.24,1,29,4,617.74,882.49,0.15,0.2595,0,0,0,0
CLM_80752,W_0458a8227990f06a,ZONE_HYD_01,2026-07-13,0.44,1,27,4,655.19,935.98,0.15,0.26,0,0,0,0
CLM_80753,W_0458a8227990f06a,ZONE_HYD_01,2026-07-27,0.62,1,34,4,957.09,1367.27,0.205,0.2614,0,0,0,0
CLM_80754,W_0458a8227990f06a,ZONE_HYD_01,2026-08-17,1.14,1,7,2,905.13,1293.04,0.21,0.2359,0,0,0,0
CLM_80755,W_0458a8227990f06a,ZONE_HYD_01,2026-09-07,1.57,1,23,2,517.08,738.69,0.15,0.2599,0,0,0,0
CLM_80756,W_077170b5c8ed69fa,ZONE_DEL_01,2026-06-29,0.36,1,1899,4,226.02,322.88,0.155,0.1633,0,0,1,1
CLM_80757,W_077170b5c8ed69fa,ZONE_DEL_01,2026-07-06,28.01,1,57,2,1282.87,1832.67,0.726,0.5602,1,0,0,1
CLM_80758,W_077170b5c8ed69fa,ZONE_DEL_01,2026-07-20,0.71,1,117,2,425.44,607.77,0.235,0.2667,0,0,0,0
CLM_80759,W_077170b5c8ed69fa,ZONE_DEL_01,2026-08-03,5.16,1,14,4,1133.85,1619.79,0.618,0.4771,0,0,0,0
CLM_80760,W_077170b5c8ed69fa,ZONE_DEL_01,2026-08-17,1.22,1,44,1,330.45,472.07,0.15,0.2655,0,0,0,0
CLM_80761,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-06-29,0.49,1,25,3,686.79,981.13,0.155,0.1633,0,0,0,0
CLM_80762,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-07-06,0.69,1,34,2,2894.35,4134.79,0.738,0.5602,0,0,0,0
CLM_80763,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-07-20,1.39,1,5,2,654.89,935.56,0.186,0.2667,0,0,0,0
CLM_80764,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-08-03,0.91,1,5,2,2595.84,3708.34,0.677,0.4771,0,0,0,0
CLM_80765,W_b370bd5ae6a9e5f5,ZONE_DEL_01,2026-08-17,27.31,1,12,3,626.98,895.68,0.15,0.2655,1,0,0,1
CLM_80766,W_57aaba236d77b93c,ZONE_HYD_01,2026-07-13,0.44,1,1603,1,651.92,931.31,0.15,0.26,0,0,1,1
CLM_80767,W_57aaba236d77b93c,ZONE_HYD_01,2026-07-27,2.67,1,46,3,1243.47,1776.38,0.302,0.2614,0,0,0,0
CLM_80768,W_57aaba236d77b93c,ZONE_HYD_01,2026-08-17,2.19,1,46,4,827.17,1181.67,0.21,0.2359,0,0,0,0
CLM_80769,W_57aaba236d77b93c,ZONE_HYD_01,2026-09-07,0.36,1,83,2,544.76,778.23,0.15,0.2599,0,0,0,0
CLM_80770,W_03b9f42be7e6a117,ZONE_BOM_01,2026-06-29,0.76,1,22,2,3275.91,4679.87,0.85,1.0,0,0,0,0
CLM_80771,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-06,0.41,1,43,1,2966.87,4238.38,0.775,0.8044,0,0,0,0
CLM_80772,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-13,1.49,1,26,2,1582.34,2260.49,0.434,0.4088,0,0,0,0
CLM_80773,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-20,0.48,1,44,2,3284.53,4692.19,0.85,1.0,0,0,0,0
CLM_80774,W_03b9f42be7e6a117,ZONE_BOM_01,2026-07-27,0.72,1,171,2,2156.98,3081.4,0.565,0.3856,0,0,0,0
CLM_80775,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-03,0.47,1,122,1,1315.12,1878.74,0.353,0.277,0,0,0,0
CLM_80776,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-10,2.56,1,45,4,1570.02,2242.89,0.4,0.3243,0,0,0,0
CLM_80777,W_03b9f42be7e6a117,ZONE_BOM_01,2026-08-17,4.28,1,8,3,1852.16,2645.95,0.479,0.3303,0,0,0,0
CLM_80778,W_4a2f54ba870d9558,ZONE_HYD_01,2026-07-13,2.81,1,79,2,438.74,626.77,0.15,0.26,0,0,0,0
CLM_80779,W_4a2f54ba870d9558,ZONE_HYD_01,2026-07-27,0.91,1,17,3,1163.62,1662.32,0.345,0.2614,0,0,0,0
CLM_80780,W_4a2f54ba870d9558,ZONE_HYD_01,2026-08-17,0.41,1,58,2,780.24,1114.63,0.21,0.2359,0,0,0,0
CLM_80781,W_4a2f54ba870d9558,ZONE_HYD_01,2026-09-07,2.31,1,27,3,573.98,819.97,0.15,0.2599,0,0,0,0
CLM_80782,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-06-29,0.55,1,39,1,522.17,745.96,0.155,0.1633,0,0,0,0
CLM_80783,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-07-06,0.35,1,27,1,3428.56,4897.94,0.838,0.5602,0,0,0,0
CLM_80784,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-07-20,0.58,1,74,1,1070.83,1529.75,0.266,0.2667,0,0,0,0
CLM_80785,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-08-03,40.75,1,8,2,2723.43,3890.62,0.667,0.4771,1,0,0,1
CLM_80786,W_6ce9fab807f0cf69,ZONE_DEL_01,2026-08-17,0.13,1,64,2,723.82,1034.03,0.15,0.2655,0,0,0,0
CLM_80787,W_e58250428367733f,ZONE_MAA_01,2026-07-06,0.47,1,87,2,654.39,934.85,0.15,0.2267,0,0,0,0
CLM_80788,W_e58250428367733f,ZONE_MAA_01,2026-09-14,1.27,1,13,1,479.12,684.46,0.15,0.2595,0,0,0,0
CLM_80789,W_aa635392c7191062,ZONE_MAA_01,2026-07-06,0.52,1,36,2,599.26,856.09,0.15,0.2267,0,0,0,0
CLM_80790,W_aa635392c7191062,ZONE_MAA_01,2026-09-14,1.22,1,90,1,481.46,687.8,0.15,0.2595,0,0,0,0
CLM_80791,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-07-13,0.75,1,19,3,709.47,1013.53,0.15,0.26,0,0,0,0
CLM_80792,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-07-27,0.78,1,23,1,572.49,817.84,0.164,0.2614,0,0,0,0
CLM_80793,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-08-17,0.74,1,19,1,1009.11,1441.58,0.21,0.2359,0,0,0,0
CLM_80794,W_19eead91b8a3ef2f,ZONE_HYD_01,2026-09-07,0.63,1,2001,2,593.31,847.58,0.15,0.2599,0,0,1,1
CLM_80795,W_130c62b1780d5442,ZONE_DEL_01,2026-06-29,0.74,1,115,1,386.81,552.58,0.155,0.1633,0,0,0,0
CLM_80796,W_130c62b1780d5442,ZONE_DEL_01,2026-07-06,1.99,1,17,3,1333.65,1905.21,0.69,0.5602,0,0,0,0
CLM_80797,W_130c62b1780d5442,ZONE_DEL_01,2026-07-20,0.72,1,58,1,424.23,606.04,0.224,0.2667,0,0,0,0
CLM_80798,W_130c62b1780d5442,ZONE_DEL_01,2026-08-03,0.77,1,11,3,1151.21,1644.58,0.565,0.4771,0,0,0,0
CLM_80799,W_130c62b1780d5442,ZONE_DEL_01,2026-08-17,8.45,1,57,2,308.19,440.27,0.15,0.2655,0,0,0,0
CLM_80800,W_b3a42227b037774e,ZONE_HYD_01,2026-07-13,1.26,1,118,2,658.28,940.4,0.15,0.26,0,0,0,0
CLM_80801,W_b3a42227b037774e,ZONE_HYD_01,2026-07-27,1.45,1,17,1,728.43,1040.62,0.22,0.2614,0,0,0,0
CLM_80802,W_b3a42227b037774e,ZONE_HYD_01,2026-08-17,1.29,1,20,5,730.75,1043.93,0.21,0.2359,0,0,0,0
CLM_80803,W_b3a42227b037774e,ZONE_HYD_01,2026-09-07,0.7,1,109,2,595.31,850.44,0.15,0.2599,0,0,0,0
CLM_80804,W_f048af82c0c850a4,ZONE_BLR_01,2026-06-29,1.1,1,14,2,475.08,678.69,0.15,0.244,0,0,0,0
CLM_80805,W_f048af82c0c850a4,ZONE_BLR_01,2026-07-20,2.66,1,16,2,449.34,641.92,0.15,0.2806,0,0,0,0
CLM_80806,W_f048af82c0c850a4,ZONE_BLR_01,2026-08-03,2.79,1,19,1,1560.17,2228.82,0.469,0.2789,0,0,0,0
CLM_80807,W_f048af82c0c850a4,ZONE_BLR_01,2026-08-17,0.25,1,39,2,390.14,557.34,0.15,0.2639,0,0,0,0
CLM_80808,W_cefdf79a59137c33,ZONE_BOM_01,2026-06-29,0.23,1,37,2,1321.17,1887.39,0.85,1.0,0,0,0,0
CLM_80809,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-06,0.15,1,7,1,1323.55,1890.79,0.85,0.8044,0,0,0,0
CLM_80810,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-13,1.37,1,21,1,898.83,1284.04,0.564,0.4088,0,0,0,0
CLM_80811,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-20,1.84,1,78,6,1328.32,1897.6,0.85,1.0,0,0,0,1
CLM_80812,W_cefdf79a59137c33,ZONE_BOM_01,2026-07-27,1.66,1,30,1,1309.14,1870.2,0.85,0.3856,0,0,0,0
CLM_80813,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-03,3.79,1,1159,1,791.93,1131.33,0.511,0.277,0,0,1,1
CLM_80814,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-10,1.72,1,28,3,1211.26,1730.37,0.776,0.3243,0,0,0,1
CLM_80815,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-17,0.94,1,60,3,1250.08,1785.83,0.81,0.3303,0,0,0,0
CLM_80816,W_cefdf79a59137c33,ZONE_BOM_01,2026-08-31,0.42,1,1386,1,455.31,650.44,0.26,0.256,0,0,1,1
CLM_80817,W_52ff32f5e6826a91,ZONE_HYD_01,2026-07-13,3.18,1,70,4,494.96,707.08,0.15,0.26,0,0,0,0
CLM_80818,W_52ff32f5e6826a91,ZONE_HYD_01,2026-07-27,2.0,1,23,2,1177.58,1682.26,0.339,0.2614,0,0,0,0
CLM_80819,W_52ff32f5e6826a91,ZONE_HYD_01,2026-08-17,0.99,1,14,2,835.32,1193.32,0.21,0.2359,0,0,0,0
CLM_80820,W_52ff32f5e6826a91,ZONE_HYD_01,2026-09-07,1.46,1,14,2,722.15,1031.64,0.15,0.2599,0,0,0,0
CLM_80821,W_c2a41f580914475e,ZONE_HYD_01,2026-07-13,1.47,1,78,1,197.36,281.95,0.15,0.26,0,0,0,0
CLM_80822,W_c2a41f580914475e,ZONE_HYD_01,2026-07-27,0.49,1,50,1,337.27,481.82,0.186,0.2614,0,0,0,0
CLM_80823,W_c2a41f580914475e,ZONE_HYD_01,2026-08-17,1.61,1,14,2,272.96,389.95,0.21,0.2359,0,0,0,0
CLM_80824,W_c2a41f580914475e,ZONE_HYD_01,2026-09-07,0.2,1,27,2,260.26,371.8,0.15,0.2599,0,0,0,0
CLM_80825,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-06-29,0.67,1,97,1,634.34,906.2,0.155,0.1633,0,0,0,0
CLM_80826,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-07-06,0.29,1,29,3,3137.94,4482.77,0.728,0.5602,0,0,0,0
CLM_80827,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-07-20,1.05,1,54,2,1190.13,1700.19,0.293,0.2667,0,0,0,0
CLM_80828,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-08-03,0.53,1,110,2,2423.86,3462.66,0.563,0.4771,0,0,0,0
CLM_80829,W_1c1e8e267cbe669c,ZONE_DEL_01,2026-08-17,0.39,1,39,2,740.66,1058.09,0.15,0.2655,0,0,0,0
CLM_80830,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-06-29,1.77,1,25,3,3642.05,5202.93,0.85,1.0,0,0,0,0
CLM_80831,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-06,0.76,1,14,2,3582.9,5118.43,0.836,0.8044,0,0,0,0
CLM_80832,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-13,1.89,1,70,1,1502.76,2146.8,0.366,0.4088,0,0,0,0
CLM_80833,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-20,0.78,1,13,2,3637.89,5196.98,0.85,1.0,0,0,0,0
CLM_80834,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-07-27,1.64,1,79,3,2048.62,2926.6,0.494,0.3856,0,0,0,0
CLM_80835,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-03,0.19,1,37,2,1457.69,2082.42,0.362,0.277,0,0,0,0
CLM_80836,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-10,1.71,1,8,1,950.57,1357.96,0.208,0.3243,0,0,0,0
CLM_80837,W_76f3b54ed7bb701d,ZONE_BOM_01,2026-08-17,0.83,1,53,1,2318.94,3312.77,0.524,0.3303,0,0,0,0
CLM_80838,W_13bf1445fdc63abb,ZONE_MAA_01,2026-07-06,0.78,1,52,2,359.02,512.89,0.15,0.2267,0,0,0,0
CLM_80839,W_13bf1445fdc63abb,ZONE_MAA_01,2026-09-14,0.45,1,105,1,227.57,325.1,0.15,0.2595,0,0,0,0
CLM_80840,W_90d2aadfa09bdbf7,ZONE_MAA_01,2026-07-06,0.46,1,46,2,484.45,692.07,0.15,0.2267,0,0,0,0
CLM_80841,W_90d2aadfa09bdbf7,ZONE_MAA_01,2026-09-14,2.33,1,2036,1,416.05,594.35,0.15,0.2595,0,0,1,1
CLM_80842,W_ab21517ad7062176,ZONE_MAA_01,2026-07-06,1.05,1,214,4,421.34,601.91,0.15,0.2267,0,0,0,0
CLM_80843,W_ab21517ad7062176,ZONE_MAA_01,2026-09-14,1.68,1,193,3,381.09,544.42,0.15,0.2595,0,0,0,0
CLM_80844,W_f4d96630bc33709b,ZONE_BLR_01,2026-06-29,2.08,1,24,1,436.66,623.8,0.15,0.244,0,0,0,0
CLM_80845,W_f4d96630bc33709b,ZONE_BLR_01,2026-07-20,2.43,1,77,2,602.15,860.22,0.15,0.2806,0,0,0,0
CLM_80846,W_f4d96630bc33709b,ZONE_BLR_01,2026-08-03,1.67,1,116,2,658.96,941.37,0.229,0.2789,0,0,0,1
CLM_80847,W_f4d96630bc33709b,ZONE_BLR_01,2026-08-17,1.09,1,18,2,388.68,555.26,0.15,0.2639,0,0,0,0
CLM_80848,W_299c2ad60340816a,ZONE_HYD_01,2026-07-13,0.43,1,21,3,555.75,793.93,0.15,0.26,0,0,0,0
CLM_80849,W_299c2ad60340816a,ZONE_HYD_01,2026-07-27,0.66,1,19,1,645.4,922.0,0.195,0.2614,0,0,0,0
CLM_80850,W_299c2ad60340816a,ZONE_HYD_01,2026-08-17,0.37,1,92,2,608.91,869.87,0.21,0.2359,0,0,0,0
CLM_80851,W_299c2ad60340816a,ZONE_HYD_01,2026-09-07,0.41,1,89,2,625.83,894.04,0.15,0.2599,0,0,0,0
CLM_80852,W_37ec96cc5011b423,ZONE_BOM_01,2026-06-29,0.53,1,101,2,4007.25,5724.65,0.85,1.0,0,0,0,0
CLM_80853,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-06,0.39,1,60,2,2996.31,4280.44,0.652,0.8044,0,0,0,0
CLM_80854,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-13,2.54,1,16,3,2116.18,3023.11,0.442,0.4088,0,0,0,0
CLM_80855,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-20,0.05,1,70,2,3983.15,5690.22,0.85,1.0,0,0,0,0
CLM_80856,W_37ec96cc5011b423,ZONE_BOM_01,2026-07-27,0.38,1,47,2,2104.14,3005.91,0.461,0.3856,0,0,0,0
CLM_80857,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-03,0.29,1,77,1,1406.26,2008.94,0.297,0.277,0,0,0,0
CLM_80858,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-10,0.49,1,119,5,1423.83,2034.05,0.283,0.3243,0,0,0,0
CLM_80859,W_37ec96cc5011b423,ZONE_BOM_01,2026-08-17,1.74,1,2025,4,2192.15,3131.65,0.47,0.3303,0,0,1,1
CLM_80860,W_514ba337844413ad,ZONE_BLR_01,2026-06-29,0.66,1,1666,1,491.73,702.47,0.15,0.244,0,0,1,1
CLM_80861,W_514ba337844413ad,ZONE_BLR_01,2026-07-20,3.45,1,23,2,558.13,797.33,0.15,0.2806,0,0,0,0
CLM_80862,W_514ba337844413ad,ZONE_BLR_01,2026-08-03,2.8,1,9,1,938.23,1340.33,0.236,0.2789,0,0,0,0
CLM_80863,W_514ba337844413ad,ZONE_BLR_01,2026-08-17,1.6,1,53,3,473.72,676.75,0.15,0.2639,0,0,0,0
CLM_80864,W_281e53a033d40ee3,ZONE_BOM_01,2026-06-29,1.62,1,30,3,2773.69,3962.41,0.85,1.0,0,0,0,0
CLM_80865,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-06,0.01,1,98,3,2736.79,3909.7,0.84,0.8044,0,0,0,0
CLM_80866,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-13,3.78,1,71,1,992.55,1417.93,0.327,0.4088,0,0,0,0
CLM_80867,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-20,1.6,1,20,1,2803.14,4004.48,0.85,1.0,0,0,0,0
CLM_80868,W_281e53a033d40ee3,ZONE_BOM_01,2026-07-27,38.24,1,29,2,1733.74,2476.77,0.51,0.3856,1,0,0,1
CLM_80869,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-03,1.16,1,5,3,1376.56,1966.51,0.433,0.277,0,0,0,0
CLM_80870,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-10,0.08,1,7,2,1014.29,1448.98,0.304,0.3243,0,0,0,0
CLM_80871,W_281e53a033d40ee3,ZONE_BOM_01,2026-08-17,0.37,1,45,1,1670.84,2386.92,0.496,0.3303,0,0,0,0
CLM_80872,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-06-29,34.1,1,25,2,1580.92,2258.46,0.85,1.0,1,0,0,1
CLM_80873,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-06,2.6,1,35,3,1348.13,1925.9,0.735,0.8044,0,0,0,0
CLM_80874,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-13,1.45,1,24,3,770.55,1100.78,0.403,0.4088,0,0,0,0
CLM_80875,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-20,1.37,1,56,3,1564.55,2235.07,0.85,1.0,0,0,0,0
CLM_80876,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-27,0.57,1,57,2,849.95,1214.22,0.431,0.3856,0,0,0,0
CLM_80877,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-03,0.94,1,49,2,714.63,1020.9,0.393,0.277,0,0,0,0
CLM_80878,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-10,0.02,1,19,1,332.64,475.2,0.201,0.3243,0,0,0,0
CLM_80879,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-17,1.51,1,46,1,899.77,1285.39,0.488,0.3303,0,0,0,0
CLM_80880,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-06-29,2.04,1,98,2,738.45,1054.93,0.155,0.1633,0,0,0,0
CLM_80881,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-07-06,0.8,1,23,3,2853.23,4076.04,0.733,0.5602,0,0,0,0
CLM_80882,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-07-20,1.02,1,79,1,826.22,1180.31,0.23,0.2667,0,0,0,0
CLM_80883,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-08-03,1.04,1,45,3,2591.98,3702.83,0.666,0.4771,0,0,0,0
CLM_80884,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-08-17,0.19,1,89,1,587.75,839.64,0.15,0.2655,0,0,0,0
CLM_80885,W_cb4616b01f45e042,ZONE_MAA_01,2026-07-06,0.4,1,33,4,664.93,949.9,0.15,0.2267,0,0,0,0
CLM_80886,W_cb4616b01f45e042,ZONE_MAA_01,2026-09-14,0.4,1,23,5,594.77,849.67,0.15,0.2595,0,0,0,0
CLM_80887,W_9d48291baa09deef,ZONE_DEL_01,2026-06-29,0.41,1,75,1,637.27,910.39,0.155,0.1633,0,0,0,0
CLM_80888,W_9d48291baa09deef,ZONE_DEL_01,2026-07-06,0.58,1,31,3,2386.05,3408.64,0.662,0.5602,0,0,0,0
CLM_80889,W_9d48291baa09deef,ZONE_DEL_01,2026-07-20,0.85,1,34,2,598.38,854.83,0.177,0.2667,0,0,0,0
CLM_80890,W_9d48291baa09deef,ZONE_DEL_01,2026-08-03,1.17,1,5,2,2220.95,3172.78,0.621,0.4771,0,0,0,0
CLM_80891,W_9d48291baa09deef,ZONE_DEL_01,2026-08-17,1.61,1,33,2,562.51,803.58,0.15,0.2655,0,0,0,0
CLM_80892,W_f5412363b47f900d,ZONE_MAA_01,2026-07-06,0.94,1,22,1,594.66,849.51,0.15,0.2267,0,0,0,0
CLM_80893,W_f5412363b47f900d,ZONE_MAA_01,2026-09-14,0.33,1,33,3,479.91,685.59,0.15,0.2595,0,0,0,0
CLM_80894,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-06-29,0.52,1,24,1,3528.73,5041.04,0.85,1.0,0,0,0,0
CLM_80895,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-06,0.44,1,10,4,3405.72,4865.31,0.818,0.8044,0,0,0,0
CLM_80896,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-13,0.05,1,10,4,1954.99,2792.84,0.446,0.4088,0,0,0,0
CLM_80897,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-20,1.82,1,2409,2,3551.47,5073.53,0.85,1.0,0,0,1,1
CLM_80898,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-27,2.22,1,13,3,2214.24,3163.2,0.531,0.3856,0,0,0,0
CLM_80899,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-03,2.07,1,19,2,1590.13,2271.62,0.401,0.277,0,0,0,0
CLM_80900,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-10,0.99,1,31,2,1306.57,1866.53,0.312,0.3243,0,0,0,0
CLM_80901,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-17,0.68,1,55,1,2098.2,2997.43,0.504,0.3303,0,0,0,0
CLM_80902,W_873f8ac4b9526329,ZONE_MAA_01,2026-07-06,1.11,1,33,3,480.79,686.85,0.15,0.2267,0,0,0,0
CLM_80903,W_873f8ac4b9526329,ZONE_MAA_01,2026-09-14,1.17,1,15,2,481.5,687.86,0.15,0.2595,0,0,0,0
CLM_80904,W_d34e33ebd708cab1,ZONE_BLR_01,2026-06-29,0.95,1,15,6,204.55,292.22,0.15,0.244,0,0,0,0
CLM_80905,W_d34e33ebd708cab1,ZONE_BLR_01,2026-07-20,1.64,1,161,3,174.4,249.14,0.15,0.2806,0,0,0,0
CLM_80906,W_d34e33ebd708cab1,ZONE_BLR_01,2026-08-03,0.16,1,69,4,728.17,1040.24,0.485,0.2789,0,0,0,0
CLM_80907,W_d34e33ebd708cab1,ZONE_BLR_01,2026-08-17,26.77,1,42,1,240.17,343.1,0.15,0.2639,1,0,0,1
CLM_80908,W_264dd3c395bc2451,ZONE_BOM_01,2026-06-29,2.22,1,21,2,3063.01,4375.73,0.85,1.0,0,0,0,0
CLM_80909,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-06,0.74,1,55,1,3098.35,4426.22,0.85,0.8044,0,0,0,0
CLM_80910,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-13,1.99,1,81,4,1865.51,2665.01,0.495,0.4088,0,0,0,0
CLM_80911,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-20,0.38,1,60,3,3112.31,4446.16,0.85,1.0,0,0,0,0
CLM_80912,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-27,3.78,1,41,1,1712.93,2447.04,0.448,0.3856,0,0,0,0
CLM_80913,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-03,0.3,1,21,5,1532.08,2188.68,0.412,0.277,0,0,0,0
CLM_80914,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-10,0.12,1,6,6,1526.38,2180.54,0.443,0.3243,0,0,0,0
CLM_80915,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-17,2.5,1,8,1,2310.76,3301.08,0.629,0.3303,0,0,0,0
CLM_80916,W_3851cbf9484039fd,ZONE_BLR_01,2026-06-29,0.9,1,135,2,623.56,890.8,0.15,0.244,0,0,0,0
CLM_80917,W_3851cbf9484039fd,ZONE_BLR_01,2026-07-20,1.86,1,113,3,699.92,999.88,0.15,0.2806,0,0,0,0
CLM_80918,W_3851cbf9484039fd,ZONE_BLR_01,2026-08-03,0.76,1,113,1,2149.74,3071.06,0.54,0.2789,0,0,0,0
CLM_80919,W_3851cbf9484039fd,ZONE_BLR_01,2026-08-17,26.93,1,8,2,547.64,782.34,0.15,0.2639,1,0,0,1
CLM_80920,W_2c68e6f080b848c7,ZONE_BLR_01,2026-06-29,1.46,1,1703,3,866.34,1237.63,0.15,0.244,0,0,1,1
CLM_80921,W_2c68e6f080b848c7,ZONE_BLR_01,2026-07-20,0.54,1,30,3,816.82,1166.88,0.15,0.2806,0,0,0,0
CLM_80922,W_2c68e6f080b848c7,ZONE_BLR_01,2026-08-03,2.0,1,8,1,1348.24,1926.06,0.292,0.2789,0,0,0,0
CLM_80923,W_2c68e6f080b848c7,ZONE_BLR_01,2026-08-17,0.49,1,57,1,626.56,895.09,0.15,0.2639,0,0,0,0
CLM_80924,W_f645fd9efe1240f5,ZONE_DEL_01,2026-06-29,0.33,1,105,2,199.48,284.97,0.155,0.1633,0,0,0,0
