claim_id,worker_id,zone_id,week_start_date,claim_timestamp,disruption_event_id,gps_deviation_score,device_id,device_id_reuse_count,syndicate_cluster_flag,weather_verification_discrepancy,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,approved_amount,is_fraud_label
CLM_80498,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-08-03,2026-08-07 00:12:00,EVT_ZONE_BOM_01_20260803,0.56,DEV_da71bff13388,1,False,0.04,12,2,1584.44,1584.44,0
CLM_80499,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-08-10,2026-08-11 00:59:00,EVT_ZONE_BOM_01_20260810,1.01,DEV_da71bff13388,1,False,0.08,59,2,1336.19,1336.19,0
CLM_80500,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-08-17,2026-08-20 00:33:00,EVT_ZONE_BOM_01_20260817,0.86,DEV_da71bff13388,1,False,0.03,33,1,1815.67,1815.67,0
CLM_80501,W_97586ce0c6f201d7,ZONE_MAA_01,2026-07-06,2026-07-10 00:11:00,EVT_ZONE_MAA_01_20260706,0.07,DEV_f04380a8f452,1,False,0.1,11,2,517.91,517.91,0
CLM_80502,W_97586ce0c6f201d7,ZONE_MAA_01,2026-09-14,2026-09-16 00:06:00,EVT_ZONE_MAA_01_20260914,0.77,DEV_f04380a8f452,1,False,0.09,6,2,724.32,724.32,0
CLM_80503,W_26d612d35978c5cf,ZONE_HYD_01,2026-07-13,2026-07-14 00:08:00,EVT_ZONE_HYD_01_20260713,0.89,DEV_3355e3ece689,1,False,0.06,8,2,495.21,495.21,0
CLM_80504,W_26d612d35978c5cf,ZONE_HYD_01,2026-07-27,2026-07-28 00:16:00,EVT_ZONE_HYD_01_20260727,1.6,DEV_3355e3ece689,1,False,0.01,16,1,1167.17,1167.17,0
CLM_80505,W_26d612d35978c5cf,ZONE_HYD_01,2026-08-17,2026-08-18 00:05:00,EVT_ZONE_HYD_01_20260817,1.23,DEV_3355e3ece689,1,False,0.08,5,2,588.69,588.69,0
CLM_80506,W_26d612d35978c5cf,ZONE_HYD_01,2026-09-07,2026-09-11 00:27:00,EVT_ZONE_HYD_01_20260907,0.82,DEV_3355e3ece689,1,False,0.02,27,1,569.82,569.82,0
CLM_80507,W_bbb8a07d30866190,ZONE_BOM_01,2026-06-29,2026-07-01 01:00:00,EVT_ZONE_BOM_01_20260629,1.51,DEV_e7ad5bc2f439,1,False,0.1,60,3,3537.37,3537.37,0
CLM_80508,W_bbb8a07d30866190,ZONE_BOM_01,2026-07-06,2026-07-11 00:11:00,EVT_ZONE_BOM_01_20260706,1.69,DEV_e7ad5bc2f439,1,False,0.03,11,1,3520.69,3520.69,0
CLM_80509,W_bbb8a07d30866190,ZONE_BOM_01,2026-07-13,2026-07-17 00:45:00,EVT_ZONE_BOM_01_20260713,0.67,DEV_e7ad5bc2f439,1,False,0.09,45,3,1981.63,1981.63,0
CLM_80510,W_bbb8a07d30866190,ZONE_BOM_01,2026-07-20,2026-07-21 00:26:00,EVT_ZONE_BOM_01_20260720,18.26,DEV_e7ad5bc2f439,1,False,0.01,26,1,3549.0,0.0,1
CLM_80511,W_bbb8a07d30866190,ZONE_BOM_01,2026-07-27,2026-07-28 00:34:00,EVT_ZONE_BOM_01_20260727,0.69,DEV_e7ad5bc2f439,1,False,0.03,34,2,2152.9,2152.9,0
CLM_80512,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-03,2026-08-08 00:58:00,EVT_ZONE_BOM_01_20260803,3.08,DEV_e7ad5bc2f439,1,False,0.09,58,1,2144.09,2144.09,0
CLM_80513,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-10,2026-08-14 00:40:00,EVT_ZONE_BOM_01_20260810,2.03,DEV_e7ad5bc2f439,1,False,0.09,40,4,1469.14,1469.14,0
CLM_80514,W_bbb8a07d30866190,ZONE_BOM_01,2026-08-17,2026-08-19 00:58:00,EVT_ZONE_BOM_01_20260817,0.77,DEV_e7ad5bc2f439,1,False,0.07,58,2,2480.47,2480.47,0
CLM_80515,W_c8e24308d7ed987a,ZONE_DEL_01,2026-06-29,2026-07-03 01:01:00,EVT_ZONE_DEL_01_20260629,1.01,DEV_bb2b530dc360,1,False,0.06,61,1,375.85,375.85,0
CLM_80516,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-06,2026-07-11 00:42:00,EVT_ZONE_DEL_01_20260706,1.22,DEV_bb2b530dc360,1,False,0.05,42,4,2462.85,2462.85,0
CLM_80517,W_c8e24308d7ed987a,ZONE_DEL_01,2026-07-20,2026-07-25 00:55:00,EVT_ZONE_DEL_01_20260720,38.8,DEV_bb2b530dc360,1,False,0.05,55,2,1050.01,0.0,1
CLM_80518,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-03,2026-08-07 00:51:00,EVT_ZONE_DEL_01_20260803,1.4,DEV_bb2b530dc360,1,False,0.07,51,3,2465.22,2465.22,0
CLM_80519,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-17,2026-08-19 01:13:00,EVT_ZONE_DEL_01_20260817,0.37,DEV_bb2b530dc360,1,False,0.05,73,5,464.62,464.62,0
CLM_80520,W_c8e24308d7ed987a,ZONE_DEL_01,2026-08-31,2026-09-03 00:10:00,EVT_ZONE_DEL_01_20260831,0.94,DEV_bb2b530dc360,1,False,0.03,10,2,666.93,666.93,0
CLM_80521,W_c6885404a630931a,ZONE_BLR_01,2026-06-29,2026-07-04 01:37:00,EVT_ZONE_BLR_01_20260629,3.42,DEV_3eb38f470150,1,False,0.09,97,1,483.73,483.73,0
CLM_80522,W_c6885404a630931a,ZONE_BLR_01,2026-07-20,2026-07-22 00:10:00,EVT_ZONE_BLR_01_20260720,1.69,DEV_3eb38f470150,1,False,0.07,10,3,436.76,436.76,0
CLM_80523,W_c6885404a630931a,ZONE_BLR_01,2026-08-03,2026-08-06 00:17:00,EVT_ZONE_BLR_01_20260803,2.03,DEV_3eb38f470150,1,False,0.06,17,4,1130.0,1130.0,0
CLM_80524,W_c6885404a630931a,ZONE_BLR_01,2026-08-17,2026-08-22 00:25:00,EVT_ZONE_BLR_01_20260817,0.46,DEV_3eb38f470150,1,False,0.1,25,2,530.6,530.6,0
CLM_80525,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-06-29,2026-07-03 02:19:00,EVT_ZONE_BOM_01_20260629,2.61,DEV_b6a1c61010b2,1,False,0.06,139,3,2575.19,2575.19,0
CLM_80526,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-06,2026-07-08 00:47:00,EVT_ZONE_BOM_01_20260706,0.22,DEV_b6a1c61010b2,1,False,0.01,47,2,2107.41,2107.41,0
CLM_80527,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-13,2026-07-18 00:35:00,EVT_ZONE_BOM_01_20260713,0.77,DEV_b6a1c61010b2,1,False,0.05,35,2,966.47,966.47,0
CLM_80528,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-20,2026-07-21 01:39:00,EVT_ZONE_BOM_01_20260720,0.32,DEV_b6a1c61010b2,1,False,0.01,99,1,2600.16,2600.16,0
CLM_80529,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-07-27,2026-08-01 21:04:00,EVT_ZONE_BOM_01_20260727,0.64,DEV_b6a1c61010b2,1,False,0.07,2704,1,1152.89,0.0,1
CLM_80530,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-03,2026-08-05 00:39:00,EVT_ZONE_BOM_01_20260803,0.72,DEV_b6a1c61010b2,1,False,0.08,39,2,916.62,916.62,0
CLM_80531,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-10,2026-08-13 01:01:00,EVT_ZONE_BOM_01_20260810,1.21,DEV_b6a1c61010b2,1,False,0.06,61,1,482.07,482.07,0
CLM_80532,W_324ffa8bbe5e7ad4,ZONE_BOM_01,2026-08-17,2026-08-21 00:36:00,EVT_ZONE_BOM_01_20260817,1.14,DEV_b6a1c61010b2,1,False,0.06,36,3,1638.63,1638.63,0
CLM_80533,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-06-29,2026-07-03 00:59:00,EVT_ZONE_BLR_01_20260629,0.44,DEV_8863b7a9fd24,1,False,0.03,59,2,563.66,563.66,0
CLM_80534,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-07-20,2026-07-23 00:12:00,EVT_ZONE_BLR_01_20260720,1.05,DEV_8863b7a9fd24,1,False,0.04,12,2,728.18,728.18,0
CLM_80535,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-03,2026-08-04 01:04:00,EVT_ZONE_BLR_01_20260803,1.32,DEV_8863b7a9fd24,1,False,0.09,64,1,807.4,807.4,0
CLM_80536,W_bf528323a1ddf0c4,ZONE_BLR_01,2026-08-17,2026-08-21 00:20:00,EVT_ZONE_BLR_01_20260817,0.84,DEV_8863b7a9fd24,1,False,0.01,20,3,745.69,745.69,0
CLM_80537,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-06-29,2026-07-04 01:27:00,EVT_ZONE_BOM_01_20260629,2.47,DEV_72988e14c263,1,False,0.01,87,3,1572.56,1572.56,0
CLM_80538,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-06,2026-07-10 01:08:00,EVT_ZONE_BOM_01_20260706,0.7,DEV_72988e14c263,1,False,0.05,68,2,1486.32,1486.32,0
CLM_80539,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-13,2026-07-17 00:49:00,EVT_ZONE_BOM_01_20260713,0.25,DEV_72988e14c263,1,False,0.01,49,3,822.97,822.97,0
CLM_80540,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-20,2026-07-23 03:43:00,EVT_ZONE_BOM_01_20260720,0.33,DEV_72988e14c263,1,False,0.03,223,2,1596.92,1596.92,0
CLM_80541,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-07-27,2026-08-01 00:47:00,EVT_ZONE_BOM_01_20260727,1.99,DEV_72988e14c263,1,False,0.02,47,1,817.41,817.41,0
CLM_80542,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-03,2026-08-08 01:13:00,EVT_ZONE_BOM_01_20260803,1.24,DEV_72988e14c263,1,False,0.09,73,3,721.68,721.68,0
CLM_80543,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-10,2026-08-11 00:20:00,EVT_ZONE_BOM_01_20260810,1.23,DEV_72988e14c263,1,False,0.1,20,1,404.86,404.86,0
CLM_80544,W_d1e323d965ebbf5b,ZONE_BOM_01,2026-08-17,2026-08-20 00:54:00,EVT_ZONE_BOM_01_20260817,0.08,DEV_72988e14c263,1,False,0.08,54,3,973.08,973.08,0
CLM_80545,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-06-29,2026-06-30 00:19:00,EVT_ZONE_DEL_01_20260629,1.95,DEV_54b303119253,1,False,0.07,19,3,631.98,631.98,0
CLM_80546,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-07-06,2026-07-08 00:18:00,EVT_ZONE_DEL_01_20260706,1.22,DEV_54b303119253,1,False,0.06,18,2,3150.28,3150.28,0
CLM_80547,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-07-20,2026-07-24 00:32:00,EVT_ZONE_DEL_01_20260720,0.24,DEV_54b303119253,1,False,0.07,32,1,775.01,775.01,0
CLM_80548,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-08-03,2026-08-06 00:06:00,EVT_ZONE_DEL_01_20260803,0.87,DEV_54b303119253,1,False,0.08,6,2,2320.28,2320.28,0
CLM_80549,W_f1e3f6f876e764f3,ZONE_DEL_01,2026-08-17,2026-08-18 00:55:00,EVT_ZONE_DEL_01_20260817,1.29,DEV_54b303119253,1,False,0.07,55,2,779.61,779.61,0
CLM_80550,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-06-29,2026-06-30 01:06:00,EVT_ZONE_DEL_01_20260629,0.82,DEV_371aa833e6a6,1,False,0.09,66,2,521.09,521.09,0
CLM_80551,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-07-06,2026-07-11 01:14:00,EVT_ZONE_DEL_01_20260706,1.39,DEV_371aa833e6a6,1,False,0.1,74,3,2912.55,2912.55,0
CLM_80552,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-07-20,2026-07-25 00:49:00,EVT_ZONE_DEL_01_20260720,3.07,DEV_371aa833e6a6,1,False,0.05,49,1,1298.39,1298.39,0
CLM_80553,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-08-03,2026-08-05 04:20:00,EVT_ZONE_DEL_01_20260803,2.7,DEV_371aa833e6a6,1,False,0.05,260,3,2361.0,2361.0,0
CLM_80554,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-08-17,2026-08-22 00:07:00,EVT_ZONE_DEL_01_20260817,0.4,DEV_371aa833e6a6,1,False,0.03,7,1,616.51,616.51,0
CLM_80555,W_45309da989e79e0b,ZONE_BLR_01,2026-06-29,2026-07-04 18:55:00,EVT_ZONE_BLR_01_20260629,0.58,DEV_22abd2f4a686,1,False,0.0,1135,2,429.67,0.0,1
CLM_80556,W_45309da989e79e0b,ZONE_BLR_01,2026-07-20,2026-07-24 00:20:00,EVT_ZONE_BLR_01_20260720,0.88,DEV_22abd2f4a686,1,False,0.02,20,3,640.34,640.34,0
CLM_80557,W_45309da989e79e0b,ZONE_BLR_01,2026-08-03,2026-08-05 00:22:00,EVT_ZONE_BLR_01_20260803,0.1,DEV_22abd2f4a686,1,False,0.06,22,1,986.01,986.01,0
CLM_80558,W_45309da989e79e0b,ZONE_BLR_01,2026-08-17,2026-08-20 01:37:00,EVT_ZONE_BLR_01_20260817,1.37,DEV_22abd2f4a686,1,False,0.01,97,2,508.12,508.12,0
CLM_80559,W_6f828cfa696b66e4,ZONE_BOM_01,2026-06-29,2026-07-04 00:23:00,EVT_ZONE_BOM_01_20260629,0.37,DEV_e98f001faa1f,1,False,0.01,23,4,3410.71,3410.71,0
CLM_80560,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-06,2026-07-07 00:15:00,EVT_ZONE_BOM_01_20260706,1.71,DEV_e98f001faa1f,1,False,0.03,15,2,3214.48,3214.48,0
CLM_80561,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-13,2026-07-15 01:12:00,EVT_ZONE_BOM_01_20260713,1.11,DEV_e98f001faa1f,1,False,0.03,72,1,1313.09,1313.09,0
CLM_80562,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-20,2026-07-21 01:08:00,EVT_ZONE_BOM_01_20260720,0.83,DEV_e98f001faa1f,1,False,0.01,68,2,3410.83,3410.83,0
CLM_80563,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-27,2026-07-30 01:10:00,EVT_ZONE_BOM_01_20260727,0.54,DEV_e98f001faa1f,1,False,0.07,70,3,2139.28,2139.28,0
CLM_80564,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-03,2026-08-04 00:28:00,EVT_ZONE_BOM_01_20260803,0.07,DEV_e98f001faa1f,1,False,0.03,28,2,1508.95,1508.95,0
CLM_80565,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-10,2026-08-13 00:52:00,EVT_ZONE_BOM_01_20260810,2.65,DEV_e98f001faa1f,1,False,0.09,52,3,1322.77,1322.77,0
CLM_80566,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-17,2026-08-20 00:39:00,EVT_ZONE_BOM_01_20260817,0.91,DEV_e98f001faa1f,1,False,0.04,39,3,2272.19,2272.19,0
CLM_80567,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-06-29,2026-06-30 00:12:00,EVT_ZONE_BOM_01_20260629,0.78,DEV_ad007ae55be3,1,False,0.05,12,2,1050.09,1050.09,0
CLM_80568,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-06,2026-07-09 00:32:00,EVT_ZONE_BOM_01_20260706,0.73,DEV_ad007ae55be3,1,False,0.07,32,1,1033.95,1033.95,0
CLM_80569,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-13,2026-07-16 00:32:00,EVT_ZONE_BOM_01_20260713,0.2,DEV_ad007ae55be3,1,False,0.03,32,3,438.38,438.38,0
CLM_80570,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-20,2026-07-24 02:09:00,EVT_ZONE_BOM_01_20260720,2.14,DEV_ad007ae55be3,1,False,0.02,129,1,1046.53,1046.53,0
CLM_80571,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-27,2026-07-28 00:28:00,EVT_ZONE_BOM_01_20260727,1.91,DEV_ad007ae55be3,1,False,0.03,28,3,474.0,474.0,0
CLM_80572,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-03,2026-08-04 03:35:00,EVT_ZONE_BOM_01_20260803,0.22,DEV_ad007ae55be3,1,False,0.09,215,3,492.51,492.51,0
CLM_80573,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-10,2026-08-15 01:47:00,EVT_ZONE_BOM_01_20260810,1.22,DEV_ad007ae55be3,1,False,0.02,107,2,252.25,252.25,0
CLM_80574,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-17,2026-08-21 01:11:00,EVT_ZONE_BOM_01_20260817,1.66,DEV_ad007ae55be3,1,False,0.07,71,4,581.04,581.04,0
CLM_80575,W_ceedd2206c87cd76,ZONE_HYD_01,2026-07-13,2026-07-17 00:34:00,EVT_ZONE_HYD_01_20260713,1.26,DEV_996dd189c17b,1,False,0.02,34,3,533.07,533.07,0
CLM_80576,W_ceedd2206c87cd76,ZONE_HYD_01,2026-07-27,2026-07-31 01:53:00,EVT_ZONE_HYD_01_20260727,1.35,DEV_996dd189c17b,1,False,0.01,113,2,764.17,764.17,0
CLM_80577,W_ceedd2206c87cd76,ZONE_HYD_01,2026-08-17,2026-08-20 01:43:00,EVT_ZONE_HYD_01_20260817,0.8,DEV_996dd189c17b,1,False,0.94,103,2,844.81,0.0,1
CLM_80578,W_ceedd2206c87cd76,ZONE_HYD_01,2026-09-07,2026-09-09 00:24:00,EVT_ZONE_HYD_01_20260907,2.07,DEV_996dd189c17b,1,False,0.07,24,4,491.15,491.15,0
CLM_80579,W_6433eaaed98a697a,ZONE_DEL_01,2026-06-29,2026-06-30 01:58:00,EVT_ZONE_DEL_01_20260629,1.94,DEV_405a3979c568,1,False,0.03,118,3,699.55,699.55,0
CLM_80580,W_6433eaaed98a697a,ZONE_DEL_01,2026-07-06,2026-07-10 00:25:00,EVT_ZONE_DEL_01_20260706,0.03,DEV_405a3979c568,1,False,0.1,25,1,3082.81,3082.81,0
CLM_80581,W_6433eaaed98a697a,ZONE_DEL_01,2026-07-20,2026-07-21 00:40:00,EVT_ZONE_DEL_01_20260720,0.33,DEV_405a3979c568,1,False,0.1,40,2,835.32,835.32,0
CLM_80582,W_6433eaaed98a697a,ZONE_DEL_01,2026-08-03,2026-08-05 00:39:00,EVT_ZONE_DEL_01_20260803,0.16,DEV_405a3979c568,1,False,0.05,39,3,2803.86,2803.86,0
CLM_80583,W_6433eaaed98a697a,ZONE_DEL_01,2026-08-17,2026-08-19 01:31:00,EVT_ZONE_DEL_01_20260817,0.9,DEV_405a3979c568,1,False,0.09,91,1,469.92,469.92,0
CLM_80584,W_a0660018b5c7bfbb,ZONE_MAA_01,2026-07-06,2026-07-08 01:02:00,EVT_ZONE_MAA_01_20260706,0.8,DEV_787f5dc00d52,1,False,0.02,62,6,332.3,332.3,0
CLM_80585,W_a0660018b5c7bfbb,ZONE_MAA_01,2026-09-14,2026-09-15 01:19:00,EVT_ZONE_MAA_01_20260914,0.37,DEV_787f5dc00d52,1,False,0.04,79,4,440.93,440.93,0
CLM_80586,W_b73755066d8f7bee,ZONE_HYD_01,2026-07-13,2026-07-17 00:21:00,EVT_ZONE_HYD_01_20260713,1.25,DEV_c9a44f875ae7,1,False,0.01,21,2,674.88,674.88,0
CLM_80587,W_b73755066d8f7bee,ZONE_HYD_01,2026-07-27,2026-07-28 00:53:00,EVT_ZONE_HYD_01_20260727,0.75,DEV_c9a44f875ae7,1,False,0.02,53,3,905.21,905.21,0
CLM_80588,W_b73755066d8f7bee,ZONE_HYD_01,2026-08-17,2026-08-21 01:04:00,EVT_ZONE_HYD_01_20260817,2.18,DEV_c9a44f875ae7,1,False,0.1,64,4,936.43,936.43,0
CLM_80589,W_b73755066d8f7bee,ZONE_HYD_01,2026-09-07,2026-09-11 00:11:00,EVT_ZONE_HYD_01_20260907,0.45,DEV_c9a44f875ae7,1,False,0.04,11,1,496.73,496.73,0
CLM_80590,W_c5c1c0b9e16fbae0,ZONE_MAA_01,2026-07-06,2026-07-09 19:30:00,EVT_ZONE_MAA_01_20260706,0.75,DEV_912a88e43330,1,False,0.01,1170,2,756.38,0.0,1
CLM_80591,W_c5c1c0b9e16fbae0,ZONE_MAA_01,2026-09-14,2026-09-16 00:08:00,EVT_ZONE_MAA_01_20260914,1.35,DEV_912a88e43330,1,False,0.09,8,2,743.43,743.43,0
CLM_80592,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-07-13,2026-07-15 00:42:00,EVT_ZONE_HYD_01_20260713,0.44,DEV_059cc324290c,1,False,0.09,42,4,432.07,432.07,0
CLM_80593,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-07-27,2026-07-30 00:24:00,EVT_ZONE_HYD_01_20260727,0.41,DEV_059cc324290c,1,False,0.08,24,1,814.11,814.11,0
CLM_80594,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-08-17,2026-08-22 00:14:00,EVT_ZONE_HYD_01_20260817,2.83,DEV_059cc324290c,1,False,0.06,14,1,597.77,597.77,0
CLM_80595,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-09-07,2026-09-10 00:16:00,EVT_ZONE_HYD_01_20260907,1.17,DEV_059cc324290c,1,False,0.03,16,1,531.26,531.26,0
CLM_80596,W_d5e174d6541fdf55,ZONE_HYD_01,2026-07-13,2026-07-17 00:13:00,EVT_ZONE_HYD_01_20260713,2.03,DEV_0ff6da559e81,1,False,0.08,13,3,483.8,483.8,0
CLM_80597,W_d5e174d6541fdf55,ZONE_HYD_01,2026-07-27,2026-07-28 00:22:00,EVT_ZONE_HYD_01_20260727,1.43,DEV_0ff6da559e81,1,False,0.07,22,1,1044.04,1044.04,0
CLM_80598,W_d5e174d6541fdf55,ZONE_HYD_01,2026-08-17,2026-08-19 00:31:00,EVT_ZONE_HYD_01_20260817,0.68,DEV_0ff6da559e81,1,False,0.08,31,1,819.08,819.08,0
CLM_80599,W_d5e174d6541fdf55,ZONE_HYD_01,2026-09-07,2026-09-11 00:09:00,EVT_ZONE_HYD_01_20260907,1.86,DEV_0ff6da559e81,1,False,0.02,9,2,693.57,693.57,0
CLM_80600,W_1f0259ac1eb10568,ZONE_BLR_01,2026-06-29,2026-07-04 00:56:00,EVT_ZONE_BLR_01_20260629,1.8,DEV_e0c4b780039f,1,False,0.07,56,3,685.86,685.86,0
CLM_80601,W_1f0259ac1eb10568,ZONE_BLR_01,2026-07-20,2026-07-25 00:08:00,EVT_ZONE_BLR_01_20260720,1.48,DEV_e0c4b780039f,1,False,0.86,8,4,426.97,0.0,1
CLM_80602,W_1f0259ac1eb10568,ZONE_BLR_01,2026-08-03,2026-08-06 00:16:00,EVT_ZONE_BLR_01_20260803,0.98,DEV_e0c4b780039f,1,False,0.05,16,1,1102.21,1102.21,0
CLM_80603,W_1f0259ac1eb10568,ZONE_BLR_01,2026-08-17,2026-08-18 01:02:00,EVT_ZONE_BLR_01_20260817,0.2,DEV_e0c4b780039f,1,False,0.01,62,2,507.27,507.27,0
CLM_80604,W_1ed2975b552c19ef,ZONE_DEL_01,2026-06-29,2026-07-04 01:24:00,EVT_ZONE_DEL_01_20260629,0.5,DEV_26ffcd321f71,1,False,0.09,84,1,376.69,376.69,0
CLM_80605,W_1ed2975b552c19ef,ZONE_DEL_01,2026-07-06,2026-07-08 00:08:00,EVT_ZONE_DEL_01_20260706,0.99,DEV_26ffcd321f71,1,False,0.06,8,2,1515.93,1515.93,0
CLM_80606,W_1ed2975b552c19ef,ZONE_DEL_01,2026-07-20,2026-07-22 00:29:00,EVT_ZONE_DEL_01_20260720,0.6,DEV_26ffcd321f71,1,False,0.05,29,3,555.16,555.16,0
CLM_80607,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-03,2026-08-07 00:33:00,EVT_ZONE_DEL_01_20260803,0.61,DEV_26ffcd321f71,1,False,0.09,33,1,1450.17,1450.17,0
CLM_80608,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-17,2026-08-20 01:16:00,EVT_ZONE_DEL_01_20260817,2.47,DEV_26ffcd321f71,1,False,0.02,76,2,357.62,357.62,0
CLM_80609,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-31,2026-09-04 00:16:00,EVT_ZONE_DEL_01_20260831,1.7,DEV_26ffcd321f71,1,False,0.03,16,1,367.34,367.34,0
CLM_80610,W_fe28cf7be69f9956,ZONE_DEL_01,2026-06-29,2026-07-01 06:09:00,EVT_ZONE_DEL_01_20260629,3.18,DEV_1d381b7b5faf,1,False,0.1,369,1,317.58,317.58,0
CLM_80611,W_fe28cf7be69f9956,ZONE_DEL_01,2026-07-06,2026-07-11 00:47:00,EVT_ZONE_DEL_01_20260706,1.25,DEV_1d381b7b5faf,1,False,0.05,47,3,1815.51,1815.51,0
CLM_80612,W_fe28cf7be69f9956,ZONE_DEL_01,2026-07-20,2026-07-25 01:11:00,EVT_ZONE_DEL_01_20260720,0.35,DEV_1d381b7b5faf,1,False,0.06,71,2,650.94,650.94,0
CLM_80613,W_fe28cf7be69f9956,ZONE_DEL_01,2026-08-03,2026-08-04 00:11:00,EVT_ZONE_DEL_01_20260803,0.34,DEV_1d381b7b5faf,1,False,0.06,11,1,1385.83,1385.83,0
CLM_80614,W_fe28cf7be69f9956,ZONE_DEL_01,2026-08-17,2026-08-19 01:08:00,EVT_ZONE_DEL_01_20260817,0.59,DEV_1d381b7b5faf,1,False,0.01,68,2,392.19,392.19,0
CLM_80615,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-06-29,2026-07-01 02:16:00,EVT_ZONE_DEL_01_20260629,1.03,DEV_c36ac24541c1,1,False,0.1,136,1,247.3,247.3,0
CLM_80616,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-07-06,2026-07-08 00:37:00,EVT_ZONE_DEL_01_20260706,1.05,DEV_c36ac24541c1,1,False,0.07,37,1,1394.92,1394.92,0
CLM_80617,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-07-20,2026-07-22 00:38:00,EVT_ZONE_DEL_01_20260720,3.38,DEV_c36ac24541c1,1,False,0.07,38,1,734.17,734.17,0
CLM_80618,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-08-03,2026-08-07 00:08:00,EVT_ZONE_DEL_01_20260803,1.0,DEV_c36ac24541c1,1,False,0.03,8,1,1399.35,1399.35,0
CLM_80619,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-08-17,2026-08-21 19:47:00,EVT_ZONE_DEL_01_20260817,1.83,DEV_c36ac24541c1,1,False,0.01,2627,4,280.11,0.0,1
CLM_80620,W_09f55b06fea94393,ZONE_BOM_01,2026-06-29,2026-06-30 02:38:00,EVT_ZONE_BOM_01_20260629,2.37,DEV_aa9ecc868e74,1,False,0.08,158,5,2521.95,2521.95,0
CLM_80621,W_09f55b06fea94393,ZONE_BOM_01,2026-07-06,2026-07-08 00:09:00,EVT_ZONE_BOM_01_20260706,0.13,DEV_aa9ecc868e74,1,False,0.04,9,3,2553.07,2553.07,0
